"","name","longitude","latitude","prov","date","key"
"1702","Asclepias linaria Cav.",-99.0125,20.14722,"gbif",1988-08-20,"3308422853"
"1703","Asclepias linaria Cav.",-103.183,20.974,"gbif",1988-09-06,"93825378"
"1704","Asclepias linaria Cav.",-108.481,28.495,"gbif",1988-09-05,"93826209"
"1705","Asclepias linaria Cav.",-103.182778,20.973889,"gbif",1988-09-06,"218942111"
"1706","Asclepias linaria Cav.",-108.480556,28.495278,"gbif",1988-09-05,"218943049"
"1707","Asclepias linaria Cav.",-108.5,28.5,"gbif",1988-09-05,"1261132995"
"1708","Asclepias linaria Cav.",-101.606667,21.146667,"gbif",1988-09-19,"1893704589"
"1709","Asclepias linaria Cav.",-98.066667,18.841667,"gbif",1988-09-24,"1895961110"
"1710","Asclepias linaria Cav.",-108.47861,28.49528,"gbif",1988-09-05,"3307815800"
"1711","Asclepias linaria Cav.",-103.17389,20.97389,"gbif",1988-09-06,"3308660397"
"1712","Asclepias linaria Cav.",-100.302,21.04,"gbif",1988-10-06,"93826269"
"1713","Asclepias linaria Cav.",-100.3025,21.040278,"gbif",1988-10-06,"218942922"
"1714","Asclepias linaria Cav.",-100.41,21.3,"gbif",1988-10-14,"1261129924"
"1715","Asclepias linaria Cav.",-100.439444,21.569444,"gbif",1988-10-14,"1893704497"
"1716","Asclepias linaria Cav.",-100.439444,21.569444,"gbif",1988-10-14,"1893704526"
"1717","Asclepias linaria Cav.",-100.385,20.998333,"gbif",1988-10-06,"1893704598"
"1718","Asclepias linaria Cav.",-100.410436,21.300694,"gbif",1988-10-14,"1895517989"
"1719","Asclepias linaria Cav.",-100.30694,21.04028,"gbif",1988-10-06,"3307773641"
"1720","Asclepias linaria Cav.",-99.851,21.262,"gbif",1988-12-14,"93825379"
"1721","Asclepias linaria Cav.",-99.850556,21.261944,"gbif",1988-12-14,"218942110"
"1722","Asclepias linaria Cav.",-102.23,19.53,"gbif",1988-12-27,"1261127250"
"1723","Asclepias linaria Cav.",-99.718611,21.266667,"gbif",1988-12-13,"1893704524"
"1724","Asclepias linaria Cav.",-99.86194,21.26194,"gbif",1988-12-14,"3308033209"
"1725","Asclepias linaria Cav.",-102.923889,20.475278,"gbif",1987-01-24,"1895942338"
"1726","Asclepias linaria Cav.",-103.044167,21.008056,"gbif",1987-02-12,"1895942802"
"1727","Asclepias linaria Cav.",-98,18.883333,"gbif",1987-02-17,"1895961188"
"1728","Asclepias linaria Cav.",-100.177,20.299,"gbif",1987-03-15,"93824572"
"1729","Asclepias linaria Cav.",-100.176667,20.299167,"gbif",1987-03-15,"218942815"
"1730","Asclepias linaria Cav.",-103.72,20.13,"gbif",1987-03-28,"1261126896"
"1731","Asclepias linaria Cav.",-100.181667,20.303333,"gbif",1987-03-16,"1893704498"
"1732","Asclepias linaria Cav.",-100.17667,20.29917,"gbif",1987-03-15,"3308337675"
"1733","Asclepias linaria Cav.",-102.575,22.028,"gbif",1987-04-01,"93825357"
"1734","Asclepias linaria Cav.",-97.383333,18.85,"gbif",1987-04-13,"218943205"
"1735","Asclepias linaria Cav.",-103.018333,19.913333,"gbif",1987-04-04,"1893704607"
"1736","Asclepias linaria Cav.",-103.018333,19.913333,"gbif",1987-04-04,"1895942306"
"1737","Asclepias linaria Cav.",-97.866667,18.942222,"gbif",1987-04-01,"1895961158"
"1738","Asclepias linaria Cav.",-97.383,18.85,"gbif",1987-04-13,"3307854472"
"1739","Asclepias linaria Cav.",-102.57778,22.02778,"gbif",1987-04-01,"3308008919"
"1740","Asclepias linaria Cav.",-97.885,17.255,"gbif",1987-05-23,"93825790"
"1741","Asclepias linaria Cav.",-97.885,17.255,"gbif",1987-05-23,"218942869"
"1742","Asclepias linaria Cav.",-97.82,17.3,"gbif",1987-05-23,"1261127478"
"1743","Asclepias linaria Cav.",-108.5,28.5,"gbif",1987-05-25,"1261133012"
"1744","Asclepias linaria Cav.",-97.881667,17.26,"gbif",1987-05-23,"1893704522"
