"","name","longitude","latitude","prov","date","key"
"457","Asclepias subulata Decne.",-116.553571,31.897887,"gbif",2020-07-03,"2814140514"
"458","Asclepias subulata Decne.",-115.852019,30.964789,"gbif",2020-07-04,"2814217551"
"459","Asclepias subulata Decne.",-116.39305,31.765258,"gbif",2020-07-10,"2818528130"
"460","Asclepias subulata Decne.",-116.411858,31.746172,"gbif",2020-07-10,"2818578163"
"461","Asclepias subulata Decne.",-110.749458,32.144431,"gbif",2020-07-14,"2818664385"
"462","Asclepias subulata Decne.",-112.058722,33.359745,"gbif",2020-07-16,"2818854494"
"463","Asclepias subulata Decne.",-115.037305,32.973667,"gbif",2020-07-31,"2826338050"
"464","Asclepias subulata Decne.",-112.316829,33.477046,"gbif",2020-07-31,"2860065879"
"465","Asclepias subulata Decne.",-110.949464,27.951541,"gbif",2020-07-08,"3044764187"
"466","Asclepias subulata Decne.",-110.245861,24.233367,"gbif",2020-07-04,"3068090783"
"467","Asclepias subulata Decne.",-116.392388,31.765442,"gbif",2020-07-10,"3070570106"
"468","Asclepias subulata Decne.",-115.852055,30.965067,"gbif",2020-07-04,"3070607094"
"469","Asclepias subulata Decne.",-111.167275,32.242267,"gbif",2020-08-08,"2850681011"
"470","Asclepias subulata Decne.",-116.325775,31.297414,"gbif",2020-08-15,"2850739223"
"471","Asclepias subulata Decne.",-110.910151,32.386414,"gbif",2020-08-19,"2850749548"
"472","Asclepias subulata Decne.",-115.296167,32.972281,"gbif",2020-08-22,"2856519174"
"473","Asclepias subulata Decne.",-114.800018,36.041776,"gbif",2020-08-22,"2856563742"
"474","Asclepias subulata Decne.",-114.692181,35.168421,"gbif",2020-08-24,"2856749170"
"475","Asclepias subulata Decne.",-116.310422,33.189346,"gbif",2020-08-30,"2860135954"
"476","Asclepias subulata Decne.",-110.690423,24.091072,"gbif",2020-08-31,"2860177106"
"477","Asclepias subulata Decne.",-116.547732,31.914783,"gbif",2020-08-04,"3070268114"
"478","Asclepias subulata Decne.",-116.363093,31.291459,"gbif",2020-08-15,"3070465187"
"479","Asclepias subulata Decne.",-116.368493,31.282975,"gbif",2020-08-15,"3070616154"
"480","Asclepias subulata Decne.",-114.700083,35.133308,"gbif",2020-09-03,"2862332620"
"481","Asclepias subulata Decne.",-116.603333,31.914117,"gbif",2020-09-04,"2862501068"
"482","Asclepias subulata Decne.",-116.603347,31.914111,"gbif",2020-09-04,"2862513032"
"483","Asclepias subulata Decne.",-116.755293,31.984993,"gbif",2020-09-03,"2862534231"
"484","Asclepias subulata Decne.",-114.586917,31.810628,"gbif",2020-09-10,"2864747132"
"485","Asclepias subulata Decne.",-116.162567,32.82465,"gbif",2020-09-04,"2864810699"
"486","Asclepias subulata Decne.",-116.594025,31.552103,"gbif",2020-09-20,"2868250408"
"487","Asclepias subulata Decne.",-114.530336,33.538983,"gbif",2020-09-21,"2984403464"
"488","Asclepias subulata Decne.",-114.665564,35.179014,"gbif",2020-09-03,"3044551947"
"489","Asclepias subulata Decne.",-116.593896,31.552001,"gbif",2020-09-20,"3070317119"
"490","Asclepias subulata Decne.",-116.542123,31.911494,"gbif",2020-09-28,"3070570279"
"491","Asclepias subulata Decne.",-116.154686,31.1141,"gbif",2020-10-03,"2883095552"
"492","Asclepias subulata Decne.",-114.531312,36.485523,"gbif",2020-10-09,"2898273695"
"493","Asclepias subulata Decne.",-116.310405,33.189398,"gbif",2020-10-11,"2898283117"
"494","Asclepias subulata Decne.",-110.912798,27.954759,"gbif",2020-10-09,"2898321262"
"495","Asclepias subulata Decne.",-114.814683,36.045125,"gbif",2020-10-11,"2898330853"
"496","Asclepias subulata Decne.",-115.135825,36.045653,"gbif",2020-10-15,"2898420288"
"497","Asclepias subulata Decne.",-111.143788,29.027535,"gbif",2020-10-29,"2963767206"
"498","Asclepias subulata Decne.",-111.678438,33.306842,"gbif",2020-10-15,"2988406429"
"499","Asclepias subulata Decne.",-116.806184,32.117629,"gbif",2020-10-25,"3039452131"
"500","Asclepias subulata Decne.",-115.283932,32.951358,"gbif",2020-10-17,"3058996106"
"501","Asclepias subulata Decne.",-116.154561,31.113953,"gbif",2020-10-03,"3070631348"
"502","Asclepias subulata Decne.",-116.35289,33.852473,"gbif",2020-11-03,"2980778237"
"503","Asclepias subulata Decne.",-114.748427,31.962691,"gbif",2020-11-01,"2980959964"
"504","Asclepias subulata Decne.",-114.709983,35.974362,"gbif",2020-11-08,"2984529730"
"505","Asclepias subulata Decne.",-114.850736,36.109533,"gbif",2020-11-13,"2988278964"
"506","Asclepias subulata Decne.",-115.002587,36.075627,"gbif",2020-11-15,"2988284209"
"507","Asclepias subulata Decne.",-115.572717,30.152547,"gbif",2020-11-16,"2988387851"
"508","Asclepias subulata Decne.",-115.607964,30.127272,"gbif",2020-11-15,"2988429811"
"509","Asclepias subulata Decne.",-116.34166,33.850308,"gbif",2020-11-23,"2988529825"
"510","Asclepias subulata Decne.",-110.339254,23.585867,"gbif",2020-11-16,"2988533041"
"511","Asclepias subulata Decne.",-115.210985,34.774136,"gbif",2020-11-18,"2988676357"
"512","Asclepias subulata Decne.",-109.738268,23.078826,"gbif",2020-11-25,"2988688963"
"513","Asclepias subulata Decne.",-109.997733,24.108497,"gbif",2020-11-29,"2992694817"
"514","Asclepias subulata Decne.",-110.097039,24.17527,"gbif",2020-11-28,"2992698825"
"515","Asclepias subulata Decne.",-110.097047,24.17525,"gbif",2020-11-28,"2992743763"
"516","Asclepias subulata Decne.",-112.014842,25.471331,"gbif",2020-11-18,"2992773640"
"517","Asclepias subulata Decne.",-109.428053,23.440272,"gbif",2020-11-23,"2992794706"
"518","Asclepias subulata Decne.",-109.427989,23.440297,"gbif",2020-11-23,"2992811699"
"519","Asclepias subulata Decne.",-114.744397,29.769348,"gbif",2020-11-01,"3070536401"
"520","Asclepias subulata Decne.",-114.759356,29.761214,"gbif",2020-11-01,"3070593208"
"521","Asclepias subulata Decne.",-115.636497,30.107419,"gbif",2020-11-15,"3070631491"
"522","Asclepias subulata Decne.",-115.608042,30.127228,"gbif",2020-11-15,"3070756444"
