"","name","longitude","latitude","prov","date","key"
"65","Asclepias angustifolia Schweig.",-99.994693,25.09948,"gbif",2019-09-26,"2429378847"
"66","Asclepias angustifolia Schweig.",-99.99437,25.099578,"gbif",2019-09-26,"2429410069"
"67","Asclepias angustifolia Schweig.",-101.708893,20.524317,"gbif",2019-12-13,"3070476762"
"68","Asclepias angustifolia Schweig.",-101.547669,21.321103,"gbif",2018-01-02,"1802767638"
"69","Asclepias angustifolia Schweig.",-105.82955,23.56591,"gbif",2018-01-10,"1807297323"
"70","Asclepias angustifolia Schweig.",-101.098601,19.582326,"gbif",2018-03-30,"1880455079"
"71","Asclepias angustifolia Schweig.",-100.270419,25.549862,"gbif",2018-05-11,"1847500203"
"72","Asclepias angustifolia Schweig.",-100.130089,25.288385,"gbif",2018-05-19,"1880598062"
"73","Asclepias angustifolia Schweig.",-100.137722,25.298233,"gbif",2018-05-19,"1880599383"
"74","Asclepias angustifolia Schweig.",-105.845557,23.571378,"gbif",2018-05-05,"1890085022"
"75","Asclepias angustifolia Schweig.",-98.853979,20.150091,"gbif",2018-05-01,"1913668907"
"76","Asclepias angustifolia Schweig.",-100.144983,25.304063,"gbif",2018-06-03,"1880599949"
"77","Asclepias angustifolia Schweig.",-100.144814,25.303989,"gbif",2018-06-03,"1880621275"
"78","Asclepias angustifolia Schweig.",-100.341522,25.606013,"gbif",2018-07-10,"1883497817"
"79","Asclepias angustifolia Schweig.",-100.360039,25.618177,"gbif",2018-07-19,"1883949715"
"80","Asclepias angustifolia Schweig.",-100.97182,25.361668,"gbif",2018-07-27,"1890051205"
"81","Asclepias angustifolia Schweig.",-109.998345,31.930258,"gbif",2018-07-29,"1890075523"
"82","Asclepias angustifolia Schweig.",-100.365,25.614838,"gbif",2018-07-28,"1890078046"
"83","Asclepias angustifolia Schweig.",-100.329688,25.602167,"gbif",2018-08-02,"1890688939"
"84","Asclepias angustifolia Schweig.",-100.3302,25.593775,"gbif",2018-08-09,"1891313579"
"85","Asclepias angustifolia Schweig.",-100.163845,25.330337,"gbif",2018-08-04,"1891328199"
"86","Asclepias angustifolia Schweig.",-100.36013,25.618227,"gbif",2018-10-02,"1932315113"
"87","Asclepias angustifolia Schweig.",-100.360241,25.618744,"gbif",2018-10-02,"3090836447"
"88","Asclepias angustifolia Schweig.",-100.374553,25.622194,"gbif",2017-04-09,"3415535824"
"89","Asclepias angustifolia Schweig.",-110.733521,32.355354,"gbif",2017-05-01,"1500351370"
"90","Asclepias angustifolia Schweig.",-110.731046,32.355966,"gbif",2017-05-01,"1500351376"
"91","Asclepias angustifolia Schweig.",-110.752616,32.347294,"gbif",2017-05-02,"1500351406"
"92","Asclepias angustifolia Schweig.",-110.35267,31.472117,"gbif",2017-05-19,"1571183821"
"93","Asclepias angustifolia Schweig.",-111.996418,33.383519,"gbif",2017-06-11,"2270494852"
"94","Asclepias angustifolia Schweig.",-111.996418,33.383519,"gbif",2017-06-11,"2572936576"
"95","Asclepias angustifolia Schweig.",-99.281527,23.765905,"gbif",2017-07-17,"1580516637"
"96","Asclepias angustifolia Schweig.",-100.92878,25.35695,"gbif",2017-08-28,"1640068001"
"97","Asclepias angustifolia Schweig.",-110.876422,31.715011,"gbif",2017-08-25,"1677304091"
"98","Asclepias angustifolia Schweig.",-99.890427,24.725795,"gbif",2017-10-01,"1677320905"
"99","Asclepias angustifolia Schweig.",-105.838965,23.562672,"gbif",2017-11-08,"1880637791"
"100","Asclepias angustifolia Schweig.",-100.360263,25.618763,"gbif",2017-12-22,"1802740164"
"101","Asclepias angustifolia Schweig.",-100.145118,20.188597,"gbif",2016-03-27,"1802606273"
"102","Asclepias angustifolia Schweig.",-110.47873,32.162462,"gbif",2016-05-27,"1291078241"
"103","Asclepias angustifolia Schweig.",-100.270744,25.547058,"gbif",2016-06-09,"1453231682"
"104","Asclepias angustifolia Schweig.",-100.270813,25.547678,"gbif",2016-06-28,"1453236880"
"105","Asclepias angustifolia Schweig.",-100.947018,22.027728,"gbif",2016-06-15,"3067682327"
"106","Asclepias angustifolia Schweig.",-110.367944,31.4585829991596,"gbif",2016-06-11,"3091297464"
"107","Asclepias angustifolia Schweig.",-101.036797,21.993272,"gbif",2016-07-22,"3067604335"
"108","Asclepias angustifolia Schweig.",-111.194268,31.421247,"gbif",2016-08-20,"1453220983"
"109","Asclepias angustifolia Schweig.",-99.907043,24.718953,"gbif",2016-08-19,"1500219233"
"110","Asclepias angustifolia Schweig.",-100.492676,25.864417,"gbif",2016-10-02,"3384522476"
"111","Asclepias angustifolia Schweig.",-100.505404,20.147771,"gbif",2015-04-07,"2610949911"
"112","Asclepias angustifolia Schweig.",-99.208968,23.609728,"gbif",2015-05-30,"1802601861"
"113","Asclepias angustifolia Schweig.",-111.194901,31.417494,"gbif",2015-06-12,"1291064744"
"114","Asclepias angustifolia Schweig.",-100.35502,25.611969,"gbif",2015-06-10,"1802601491"
